,video_id,label_1,label_2,label_3
492,VEVLHtzFle4,jack-o'-lantern,toyshop,packet
493,jlJ1WeWI8PU,maillot,bathing_cap,maillot
494,x7qRrBroAao,pick,remote_control,loudspeaker
495,5O9adtq3_ZI,suit,kimono,gown
496,-FBwZtuJtMw,analog_clock,street_sign,wall_clock
497,I5Evh8ri0_0,pajama,shower_curtain,toyshop
498,NQYdMRdRY40,abaya,academic_gown,suit
499,0UNY2uluj5k,plunger,syringe,shower_cap
500,HBTr4SDqztk,basketball,volleyball,maillot
501,5uT4s_NWBN0,sports_car,racer,convertible
502,Xehb9Fz267Y,stage,microphone,ocarina
503,wcp1BfPUeOc,crate,hen,teddy
504,OrD8ecGdm_c,toilet_tissue,paper_towel,carton
505,6mDPOuythv4,ambulance,police_van,bulletproof_vest
506,7j1lMs7fcIQ,Arabian_camel,swing,plow
507,XSCXrIsp5Q8,mask,balloon,rubber_eraser
508,O2secyMBWSk,stage,sax,trombone
509,-FmwUjBAdN0,lampshade,table_lamp,water_jug
510,4tkpvdECaVg,coffee_mug,packet,sunscreen
511,Fk_psHw6eZk,oxygen_mask,mask,gasmask
512,E15aqzQN9zo,tractor,chain_saw,plow
513,5g5j6_hUOSY,toyshop,confectionery,groom
514,0qSfPFlRwLQ,wig,jersey,
515,VbPdjKlla5c,recreational_vehicle,minibus,moving_van
516,md8R7kBoyOs,home_theater,stage,monitor
517,l_RtpWGa8LY,analog_clock,wall_clock,microphone
518,8j7K9gx9tAY,scoreboard,street_sign,badger
519,BFwAIJeYwvg,pinwheel,shield,gong
520,zMpprTBefdg,slot,vending_machine,confectionery
521,FTnsY1MK5lg,ballplayer,scoreboard,racket
522,FExS3lFEwqc,racer,sports_car,go-kart
523,-_I4hECDZ_E,lab_coat,groom,wig
524,UIRSSM2ZPf8,totem_pole,street_sign,football_helmet
525,JZ6vFGldyq4,jersey,racket,laptop
526,4sg3UYW_AlI,car_wheel,analog_clock,wall_clock
527,3sMXR_TdTfs,basketball,volleyball,maillot
528,Aa4OJalU0t0,groom,abaya,gown
529,ZkBOdhOdMb8,toilet_seat,space_shuttle,shoe_shop
530,2tn8hj4MhD8,microphone,crutch,shovel
531,KA3KDbU5dqk,scoreboard,racket,ping-pong_ball
532,4PnFuEbzxos,hand_blower,wig,breastplate
533,6GeZdZ4LR5c,stage,feather_boa,microphone
534,aPq9-m1YHj4,perfume,jellyfish,piggy_bank
535,lM_hi8NrgXA,racer,sports_car,convertible
536,Tl8CaZVMQzw,ski,shoe_shop,
537,_u-7rWKnVVo,stage,theater_curtain,spotlight
538,3FobttuoPwQ,spotlight,stage,killer_whale
539,XGfSUHILLi8,analog_clock,stage,water_tower
540,arn-hjCJe5E,scoreboard,racket,ballplayer
541,sFv3r9dkuTs,pick,remote_control,loudspeaker
542,hX0n_Mg1uBQ,butcher_shop,shoe_shop,toyshop
543,jzUi2iIVY4k,stage,sax,shoe_shop
544,sniWDkW-Fwc,envelope,safety_pin,syringe
545,H4eP1TTedYc,theater_curtain,stage,balance_beam
546,NJ_sGE1DUQE,racer,sports_car,fire_engine
547,SwYv1vrJ_J4,bullet_train,car_mirror,notebook
548,Oie--p6YqJo,jersey,stage,gown
549,9PpFH1G9Ivo,theater_curtain,stage,freight_car
550,ADSRX8Khvsg,groom,gown,abaya
551,EgTPljXGyHc,abaya,suit,trench_coat
552,qI9z1ECGrHk,golfcart,limousine,recreational_vehicle
553,hf8uS5meTW0,maillot,sarong,maillot
554,yvhqzqU4k_M,racer,police_van,minivan
555,9kQPnFXQBmw,toyshop,confectionery,slot
556,Qu35sMSOW94,scoreboard,ballplayer,basketball
557,er3iftyYxbs,monitor,oscilloscope,desk
558,QPxrA-9CUPQ,picket_fence,schipperke,worm_fence
559,phieTCxQRLA,suit,turnstile,library
560,TPo8nXTxm44,forklift,pay-phone,traffic_light
561,mJnKfITnebg,parking_meter,picket_fence,pay-phone
562,Xdwubdx8wT8,lab_coat,basketball,suit
563,M9hVE5DiGDQ,suit,stage,Windsor_tie
564,b_sUXZbJbPY,pretzel,cheeseburger,hotdog
565,Ns8NvPPHX5Y,suit,lab_coat,Windsor_tie
566,B7yOO4oKMVc,Great_Dane,dalmatian,Walker_hound
567,aZ54seKWEEU,shoe_shop,suit,clog
568,RqhGUc5ynQ8,jersey,sweatshirt,punching_bag
569,ls2TxZ2afBc,swing,shovel,swab
570,TgU3IvrrvxM,theater_curtain,cinema,torch
571,I_CwFdp5vHo,jersey,ocarina,packet
572,uZFo7lKGEqo,vending_machine,cassette,bookshop
573,P3hpKBXYeEA,slot,rubber_eraser,ballpoint
574,2TbTzOLo6lw,wardrobe,poncho,sarong
575,ay2shlCzl24,maillot,bathing_cap,maillot
576,StnPwg1TVVA,stage,sax,suit
577,lCeb1gAWdWU,corn,ear,packet
578,qEmr5xFEQ0k,stage,theater_curtain,microphone
579,a8ds6SnOGow,maze,croquet_ball,thatch
580,NSh6dHxLEME,volleyball,horizontal_bar,ballplayer
581,Zo1T_gGIDBQ,lab_coat,kimono,torch
582,pWizDn1OVDg,panpipe,jersey,
583,DXDBTpLdJWo,freight_car,mailbox,parking_meter
584,BPGgyputhpA,gown,clog,groom
585,rxmmOtjOlaE,basketball,shoe_shop,stage
586,SkgPFSuppr4,picket_fence,flagpole,coral_reef
587,kxS7IgTZebs,lampshade,table_lamp,spotlight
588,PM_RY6aCJfA,feather_boa,wig,bikini
589,eY8lhv-Uzdc,lab_coat,candle,spatula
590,J53FcfuSlYA,mask,wig,feather_boa
591,ZYetOeg1FnU,red_wine,wine_bottle,beer_bottle
592,Iibs7buNwxQ,jersey,poncho,shield
593,y1RaFUcWr4s,toyshop,cinema,
594,aKLobzbLxuY,sarong,torch,kimono
595,E1Ihrqggnnc,trailer_truck,minibus,passenger_car
596,J5twEwothwc,black-and-tan_coonhound,butcher_shop,horizontal_bar
597,w9Km4iVsUeQ,barbershop,ice_lolly,wig
598,yhk5u-jl8Us,Great_Dane,dalmatian,whippet
599,g435_rZCt3s,refrigerator,pay-phone,guillotine
600,V8GiTYD6PVA,basketball,barbell,maillot
601,4tdKl-gTpZg,street_sign,mailbox,mortarboard
602,MrTz5xjmso4,microphone,stage,punching_bag
603,NvKjO-8DusE,lab_coat,vestment,gown
604,URWlgTItsKY,maillot,maillot,sarong
605,g3DuMiplGHU,cloak,sweatshirt,jersey
606,-xBAM1TRSKA,can_opener,safety_pin,whistle
607,TREEmJ51I7E,bobsled,go-kart,crash_helmet
608,S383OvjXX48,laptop,coffee_mug,street_sign
609,gQ0mfeLqcW0,suit,gown,jean
610,rz12loouSsE,rugby_ball,volleyball,sunscreen
611,co2VgbHvgVI,crash_helmet,racer,motor_scooter
612,7cpWa0La_AA,aircraft_carrier,warplane,wing
613,nXnC64dfPHY,piggy_bank,pinwheel,envelope
614,ns1Vs_csIus,stage,microphone,sax
615,heP_2lh3cBA,barbershop,accordion,bookshop
616,5vCPSCTvzCQ,street_sign,parking_meter,totem_pole
617,5uvA7kss6us,balloon,traffic_light,abacus
618,QA4qE4zFl-Q,Band_Aid,bathing_cap,suit
619,Hv-sbtCAz9Y,odometer,brass,analog_clock
620,PjsuqH2azIU,basketball,volleyball,parallel_bars
621,-vHNJ_QacGo,malinois,Italian_greyhound,whippet
622,vsQYI5Ajwp4,loggerhead,puffer,scuba_diver
623,Athe_fFxSTI,pajama,groom,cleaver
624,2_rHzLTBQ64,red_wine,coffee_mug,jersey
625,jDdYFhzVCDM,suit,turnstile,library
626,N4HxatJR6vI,barbershop,vending_machine,sweatshirt
627,BIjZk_i63Xw,crutch,turnstile,punching_bag
628,oCouS7rN0ug,stage,jersey,maillot
629,uvNZHnSIZKY,bull_mastiff,boxer,Great_Dane
630,SJN903kCJrc,crate,paddle,toyshop
631,i6DaUHROjTg,ping-pong_ball,racket,maillot
632,u78R_F_GBUU,ballplayer,academic_gown,mask
633,O9wG5jGP32M,traffic_light,mailbox,space_shuttle
634,kT7QqQ8DTNI,volleyball,rugby_ball,stage
635,TxIFhCuq59Y,butcher_shop,barbershop,grocery_store
636,IKhvMqAN3ak,bookshop,wig,toyshop
637,6fBqGUaJ0tc,steel_drum,drum,drumstick
638,kDV6q4pSMn8,balance_beam,horizontal_bar,parallel_bars
639,_6divRapsPU,lab_coat,screen,notebook
640,c2g_2q5WyDs,vending_machine,packet,sunscreen
641,MO7IZBahhZE,academic_gown,abaya,
642,jPhJbKBuNnA,street_sign,jersey,scoreboard
643,TGrRZuHs3LA,totem_pole,cinema,traffic_light
644,gy6t3J0IBkM,stage,cornet,microphone
645,CLzUtMiq1N4,cassette,wall_clock,analog_clock
646,GPmtG9TPNpg,minibus,recreational_vehicle,minivan
647,ju45riNZfog,brass,padlock,bolo_tie
648,Jp-Ud-gcmsw,stage,electric_guitar,ballplayer
649,DGd917ByNmA,scoreboard,gas_pump,vending_machine
650,qYZphgX0YBs,brass,street_sign,llama
651,sRhw-0H92N4,plunger,ballplayer,barbell
652,22tvGw05LfY,forklift,garbage_truck,amphibian
653,ubZlTCB2Ow8,pickup,car_mirror,moving_van
654,fbuAJqV4d8I,pick,remote_control,loudspeaker
655,EZnPbrCp0bo,miniskirt,stage,gown
656,z5WrgDzNIZ0,wig,jersey,maillot
657,s4NByTUIBbY,stage,mortarboard,theater_curtain
658,WwegHIytnaw,groom,gown,kimono
659,CRThXlGoWqM,candle,matchstick,ice_lolly
660,_d_0hA3uQr8,stage,racket,basketball
661,8pGy-8s0QoU,scoreboard,basketball,stage
662,PYcXcz92_WI,boathouse,dock,paddle
663,YD1dNpelSpg,barbershop,cinema,totem_pole
664,p7uyIG868YU,vacuum,lawn_mower,punching_bag
665,O8rfLiLHZek,lab_coat,pajama,bikini
666,VQojqjCKyU8,sweatshirt,steel_drum,academic_gown
667,A10gB46C8bE,electric_guitar,stage,rifle
668,I2QwlKXu_Yo,bikini,maillot,iPod
669,eqStJPp-EfM,punching_bag,microphone,stage
670,qnD1S-NhA8Q,wardrobe,abaya,sliding_door
671,ZWkXhB06sEE,stage,crutch,electric_guitar
672,8w1BHjOv7VM,pill_bottle,lighter,sunscreen
673,LMxFb-Eglp0,prison,chimpanzee,bearskin
674,BTY2h9HZRTs,maillot,packet,toilet_tissue
675,LMdo2bxg-r8,lab_coat,suit,pajama
676,-MHmEhxSums,pinwheel,birdhouse,poncho
677,Cg_TkQkfJEA,Band_Aid,shoe_shop,toyshop
678,3qaQvd6n154,wine_bottle,perfume,pop_bottle
679,oGSBfE3VUns,spotlight,trench_coat,kimono
680,bqszoG7edts,abaya,stage,maraca
681,mP2FmbhU_-k,nematode,eel,grey_whale
682,dcuNq3Bw9Xs,great_grey_owl,fur_coat,tabby
683,8i_wZQoqbwU,theater_curtain,harp,abaya
684,5a3GB-ZUygE,backpack,shield,coffee_mug
685,bLSxgNSWaNs,ambulance,police_van,trailer_truck
686,Vg2uDG60T9k,drumstick,ping-pong_ball,sweatshirt
687,R9UsmrVEWYY,swab,paintbrush,wall_clock
688,1oqDtVbCCkM,sarong,bikini,maillot
689,nXno_ktOU_k,horizontal_bar,parallel_bars,balance_beam
690,HPtMjCQqLkM,scoreboard,street_sign,laptop
691,9Ji5U2sTlLU,Indian_elephant,tusker,abaya
692,pw-7v6VYhQc,stage,microphone,electric_guitar
693,bX_IbBVZir0,scoreboard,racket,
694,HHorIrYZHsA,basketball,theater_curtain,plunger
695,NZlClr_ivb4,maillot,scale,racket
696,gAs9HZC9c7Y,gong,sarong,stage
697,lW_-zpKU-cU,Band_Aid,carton,laptop
698,pVyJ7D3dnys,street_sign,scoreboard,analog_clock
699,MOt5GWrSU84,stage,maillot,microphone
700,_HHV7x4gkYU,plunger,patio,balance_beam
701,MwLW6c_dYLU,badger,grey_fox,Arctic_fox
702,WCQ4TEP2eO4,maillot,bikini,toyshop
703,yPnGZBpvjN0,abaya,jersey,
704,st8-EY71K84,Indian_cobra,hen,spoonbill
705,yz7Cn3pHibo,guillotine,vestment,shield
706,Kf0fuuSQcHc,barbell,racket,maillot
707,Kt4jKSTHNUE,picket_fence,cleaver,mailbox
708,e8cOZ2BOtM8,pick,remote_control,loudspeaker
709,GH8AotRnVWU,diaper,bassinet,bib
710,-UZ2EGcgAMY,plunger,crutch,swab
711,ZDnV9wzhz7w,abaya,mortarboard,jersey
712,vRcU4ZN_LjA,butcher_shop,vestment,cloak
713,iIeKyoYMs2M,poncho,jigsaw_puzzle,prayer_rug
714,WhaTru5czpA,tray,pencil_box,slot
715,x-I4OanmWQg,envelope,folding_chair,wall_clock
716,VGdHVQCGdqo,carton,maze,library
717,eI_FqHi5ilw,racer,cab,go-kart
718,V-KrRdBH7b4,barbershop,wing,balloon
719,RhEmkJBga7E,confectionery,vending_machine,tobacco_shop
720,pf9WOuzeWhw,sports_car,racer,convertible
721,-Hm8PSnSGyE,electric_guitar,jersey,microphone
722,uc5H7a2OFcQ,maillot,paddle,maillot
723,gMrC-W1Yt1s,military_uniform,harmonica,trench_coat
724,Y2uu5W2wpdc,moving_van,tow_truck,police_van
725,FX9EyJa1zHE,butcher_shop,caldron,wok
726,fCDAbdIdiu8,punching_bag,lighter,
727,zH9PD6UXwBU,sports_car,racer,car_wheel
728,gCIzDxOrcP8,stage,theater_curtain,torch
729,qHhKADeXHYE,torch,stage,candle
730,4EGFkF6loPM,Walker_hound,basset,English_foxhound
731,L-DL6FTysO8,harmonica,rule,fountain_pen
732,1zUvUDCkPE8,borzoi,maillot,feather_boa
733,k0rGzpP5LlI,mask,vestment,wig
734,JLtq1yN6E8o,basketball,electric_guitar,stage
735,IfRfe9bIj_s,pirate,submarine,wreck
736,4kWgdtkG1IE,confectionery,packet,toyshop
737,fzO3iuOayQs,mask,shoe_shop,ocarina
738,94QrI_k-gSs,packet,jersey,electric_guitar
739,yMSrNfj-Hto,maillot,bikini,maillot
740,NTWwCVfOck4,Afghan_hound,cocker_spaniel,Sussex_spaniel
741,lVSllM1CrMM,drumstick,hammer,hatchet
742,jXus52Ed5uo,street_sign,torch,maillot
743,5RkzOAlLBg4,mask,paintbrush,gasmask
744,ZRFaNF4HMyI,cleaver,mortar,spatula
745,e8ARfx_g_EY,volleyball,torch,parallel_bars
746,3AZsh6PfX0s,stage,microphone,theater_curtain
747,l_9F8UgWa7Y,racer,sports_car,forklift
748,hkuw8WTKc-A,scoreboard,tobacco_shop,vending_machine
749,8owDRkgu3HI,pop_bottle,oil_filter,punching_bag
750,lyLQGxKwQIc,scoreboard,,
751,wwtJJ24r1Bg,sunscreen,ear,sarong
752,92ray5xfx_4,lab_coat,wardrobe,ski
753,kLqSOiiULm0,gas_pump,scoreboard,ski
754,xzqONdpWcrU,barbershop,scoreboard,
755,_w1lB_gK1jI,slot,monitor,
756,iJ_AOIbj8AA,torch,tripod,spotlight
757,D-4J_H4coGw,volleyball,ballplayer,racket
758,nAzx6YVQhRY,castle,padlock,chain_saw
759,YTHZLKFblKo,bannister,harp,cello
760,wRRYExZbr_E,limousine,minibus,abaya
761,UNQmZqTDhw4,basketball,shoe_shop,volleyball
762,Sl4V0e2Odqw,butcher_shop,parallel_bars,punching_bag
763,D-j-X1ZehAM,barbershop,cinema,tobacco_shop
764,sYPDKW1RMuQ,cowboy_boot,shoe_shop,carousel
765,kvXb85XnCOU,abaya,academic_gown,mortarboard
766,LQDADunP_yw,lampshade,cowboy_boot,table_lamp
767,H1701MWurt4,bearskin,,
768,N4eG4_IV3_A,sarong,swimming_trunks,torch
769,HkLEM6hvQlo,monitor,lens_cap,screen
770,RCvnytndd9c,matchstick,maillot,stage
771,K9dskjuANAk,stage,traffic_light,suspension_bridge
772,Op4q27SLUnY,sweatshirt,jersey,scoreboard
773,cUkoqppoFr8,park_bench,ashcan,military_uniform
774,GhDke_HwurA,sports_car,racer,convertible
775,Hw1JJ-jptpE,vase,restaurant,goblet
776,OQQO4G2DtTY,abaya,kimono,wardrobe
777,VlucyUxDALA,birdhouse,packet,harvester
778,0zOSQxGqLCY,boathouse,barn,cinema
779,uEU2Zjuiyok,ocarina,racket,stage
780,DsVtXG7jQA4,sarong,poncho,kimono
781,KeVP1EH46-Q,black-and-tan_coonhound,bloodhound,Gordon_setter
782,3YHwmxqgHRA,sweatshirt,jersey,tobacco_shop
783,4X7-w4HPVYY,stage,electric_guitar,breastplate
784,iEPxe5c282E,torch,basketball,rugby_ball
785,Lfkl3fLY5TM,minibus,moving_van,dumbbell
786,t0lCe1qQJtk,cellular_telephone,iPod,stole
787,zArlddWbL7s,miniskirt,stage,theater_curtain
788,RbwuB-PGYmA,sports_car,racer,cab
789,cNBrLoxjljg,pole,drumstick,microphone
790,2rV7ZczsDGY,maraca,ocarina,whistle
791,A2FsgKoGD04,plunger,four-poster,altar
792,NGK4rAfO574,volleyball,horizontal_bar,barbell
793,LwdpRmqMsIc,kimono,totem_pole,crutch
794,homdcHkr4p0,bow,ski,chime
795,KtbfUWfb3jw,chain_saw,cowboy_boot,rugby_ball
796,W93XyXHI8Nw,pinwheel,mailbox,picket_fence
797,IuD3mR8MV2E,home_theater,stage,spotlight
798,8YkGrKQXZxE,scoreboard,jersey,academic_gown
799,lyN-NXFsJXA,basketball,football_helmet,knee_pad
800,fmaZdEq-Xzs,banana,swab,butcher_shop
801,zLQiGxYRyio,barbershop,butcher_shop,stage
802,sMDonnsUn-0,jigsaw_puzzle,laptop,tray
803,7OPg-ksxZ4Y,slot,Band_Aid,
804,jzj07UegWe4,envelope,iPod,binder
805,YhrqDB0-r7k,seat_belt,umbrella,sombrero
806,XIOoqJyx8E4,ski,stage,maillot
807,6ee9dyDGTAI,monitor,screen,desktop_computer
808,fKUCK7spm08,apron,pajama,miniskirt
809,L3YFZkpkXBI,horizontal_bar,parallel_bars,balance_beam
810,zYl6x1weX-0,waffle_iron,bottlecap,racket
811,gX9m-rCtSqc,maypole,bow,bubble
812,5rdXveKRRiw,stage,scoreboard,toyshop
813,B6Lh-TB2_mA,tailed_frog,banded_gecko,frilled_lizard
814,t8SVSAHvrww,fountain,coho,barracouta
815,Jf-8EfnI6Y8,sweatshirt,backpack,totem_pole
816,wgY9iO-fji8,iPod,cellular_telephone,
817,8BBS2hhOYe4,lipstick,iPod,perfume
818,inB5eWwbtV8,pick,remote_control,loudspeaker
819,o268qbb_0BM,mask,bow_tie,Band_Aid
820,JZ4bpEKRCm8,church,gas_pump,pay-phone
821,a6iWTtHq3tg,plunger,maillot,jersey
822,4sGFUZWth5E,picket_fence,worm_fence,birdhouse
823,LPjrZ0BH-dI,maillot,vizsla,bikini
824,Pag5De25d0c,vestment,toyshop,shower_curtain
825,eTTiqJwwjTc,slot,binder,tray
826,_LyHG1R0p28,microphone,jersey,
827,kEcCuwl0E0k,maillot,wig,mortarboard
828,6o7_WQotMrg,jack-o'-lantern,digital_clock,traffic_light
829,6UtM-MRfXuo,wardrobe,shower_curtain,suit
830,2ssijwETM0s,microphone,maillot,wig
831,IKLWCoVvtVY,analog_clock,stage,water_tower
832,Db0GK6n6q-4,crane,snowplow,amphibian
833,uRMvN53QGdg,street_sign,lighter,maze
834,4HG_cX3iA58,racket,gong,stage
835,bGsVCQFvX1w,parachute,balloon,umbrella
836,oZ4YSXv6Xkg,torch,candle,cleaver
837,u6TNfHMkglY,maillot,basketball,jersey
838,tr9BBu20sbM,English_foxhound,Great_Dane,volcano
839,iFVBWr2po64,lab_coat,stage,trench_coat
840,WcvB2SUV-oM,gown,jean,stole
841,EkZ57ZCW63w,weasel,black-footed_ferret,tiger_cat
842,887vGxZFHV4,iPod,cellular_telephone,remote_control
843,gbEpI1J02Zg,racket,scoreboard,ballplayer
844,1deOdx_UTAk,Labrador_retriever,golden_retriever,Great_Pyrenees
845,38-1A26-WPQ,shower_curtain,sarong,apron
846,FOvXEp-22f0,traffic_light,parking_meter,abaya
847,55d9tcKmMn0,shoe_shop,ocarina,sunscreen
848,_MezwfSITTw,maypole,ski,bow
849,tdQ9N8uDJwA,stage,maillot,racket
850,B_6vNQ-Mj3U,tank,dock,amphibian
851,QeteCEjyYD0,toilet_seat,shower_curtain,bathtub
852,BRWb2hZ0cpg,feather_boa,fur_coat,cloak
853,KYFZFQeuXBE,punching_bag,bucket,sleeping_bag
854,b_hoHmXg9Io,vacuum,wig,totem_pole
855,oWarOTnOIeI,parking_meter,barrel,pitcher
856,LbUIdAqwD7s,shower_curtain,toyshop,coffee_mug
857,blITgj1DF1I,envelope,stethoscope,binder
858,DA5W8v82Ac8,pick,remote_control,loudspeaker
859,iBGVcnsK9eo,paddle,balloon,wooden_spoon
860,4V5ZzhVFm44,pajama,apron,kimono
861,23e4PhF9e30,vending_machine,pop_bottle,ski
862,MqaEFDkqRWs,wig,,
863,GrsEAvRerTg,football_helmet,rugby_ball,unicycle
864,9JmIFf-gpLk,warplane,airliner,wing
865,Kf6jPlzt0-g,mountain_bike,padlock,worm_fence
866,pxEC068itlk,vending_machine,maillot,Band_Aid
867,axGNiut8Yf0,valley,American_alligator,stone_wall
868,F6I7eHVXh2A,packet,bathing_cap,
869,xWHQ-n0jvCE,cleaver,accordion,abaya
870,3jS_yEK8qVI,plastic_bag,umbrella,mortarboard
871,uC9qU3X1JgM,fountain,swimming_trunks,torch
872,xDXa6OLzStg,carousel,castle,palace
873,tNRECmEfv4I,cowboy_boot,chain_saw,gasmask
874,yxgJclR4dUU,sarong,shower_curtain,gown
875,LZ8lkhgnCzw,packet,confectionery,coffee_mug
876,Hm14UrNBLtY,swing,abaya,fur_coat
877,vkKh4aLzuYg,toyshop,unicycle,confectionery
878,gfx58lj44lc,street_sign,pole,horizontal_bar
879,U2w6so52FiY,torch,maillot,jersey
880,fVHTfeXoLE4,basketball,volleyball,rugby_ball
881,-k8fJcyBlC8,butcher_shop,shoe_shop,vacuum
882,ie8ixj7hzY8,spotlight,,
883,jkWDJmXXzu8,traffic_light,bookshop,tobacco_shop
884,El0wIQOBPEw,jersey,street_sign,mailbox
885,W9IuG1GTAV0,wig,Band_Aid,
886,3_G803JXmiw,goldfish,scuba_diver,jellyfish
887,R7u1qlHO-cQ,basketball,volleyball,horizontal_bar
888,d9utkS389bE,clog,shoe_shop,mask
889,XgZcEO3JKHk,prayer_rug,maze,throne
890,LNCM6mkvJ3U,home_theater,monitor,screen
891,BnAOL7z0GY8,rugby_ball,basketball,volleyball
892,lS41XvrBFvU,theater_curtain,punching_bag,wig
893,yijJmElBurY,pick,remote_control,loudspeaker
894,1OIu1p8h2GA,mask,totem_pole,abaya
895,7l8mUsAZxFY,ice_lolly,sunscreen,torch
896,fWKZdeuViPc,pick,remote_control,loudspeaker
897,XJoXnsAN2XI,throne,street_sign,altar
898,FTl0Fl9PX0g,pick,remote_control,loudspeaker
899,bK_kRwcNf6A,slot,packet,
900,IoZri9hq7z4,parking_meter,mask,totem_pole
901,jRR5Tu597r8,confectionery,stage,slot
902,0LtmlJaNsbQ,ping-pong_ball,jersey,ballplayer
903,Rlp1cebFxEM,fountain,castle,church
904,b6fIzFW6M1w,shoe_shop,umbrella,poncho
905,Q3sF0lV4nww,bathing_cap,theater_curtain,sea_anemone
906,RlQkBqB4-TY,maillot,basketball,volleyball
907,HTymquNwR5U,Windsor_tie,prison,guillotine
908,FXoG3D6C5-I,stage,cowboy_hat,basketball
909,ZW27ubHprMo,Irish_wolfhound,soft-coated_wheaten_terrier,Bouvier_des_Flandres
910,CE5ly1pTpDk,Mexican_hairless,bloodhound,horizontal_bar
911,7RP5bau-Vz0,pajama,kimono,shoe_shop
912,_VvXXtT3HoU,cannon,steam_locomotive,projectile
913,lDToOe8pVzY,stage,jellyfish,wardrobe
914,hs_jApGNQPA,birdhouse,mortarboard,jigsaw_puzzle
915,AuJtBoOY1dk,basketball,scoreboard,ballplayer
916,YAoHg1MpJfg,barbershop,confectionery,shower_curtain
917,tBxTXxPj9YU,candle,ice_lolly,king_crab
918,vDCC_VNvlks,groom,gown,academic_gown
919,6KeG_i8CWE8,jersey,stage,electric_guitar
920,nmRrWLFW7PM,chain_saw,hook,electric_guitar
921,uV4MKmd9dQs,iPod,toyshop,wig
922,k-GPDanh1Y8,moving_van,pickup,minibus
923,_k-z1Itg36Y,jersey,whistle,dumbbell
924,pwFV78PYeco,flat-coated_retriever,Newfoundland,groenendael
925,whnAZdGlhFU,basketball,scoreboard,menu
926,oZnW-E70wq8,plow,tractor,cannon
927,4LG6ofNpAyQ,sweatshirt,bow_tie,punching_bag
928,RIWOahSK-Aw,freight_car,tobacco_shop,barbershop
929,wZu4zLxrpDA,bookshop,,
930,SE6aBETGHrQ,birdhouse,abacus,doormat
931,arzhTBqTd7I,Christmas_stocking,teddy,pajama
932,bRnQpw2KP6E,racket,tennis_ball,basketball
933,ScNqdGtAeLY,scoreboard,container_ship,analog_clock
934,NPdBhQwDFJc,street_sign,racer,go-kart
935,hJhrSJc16bA,abaya,suit,cloak
936,wQO6FZgDbek,jackfruit,gong,tennis_ball
937,4tvc0wOdN0I,plow,tractor,harvester
938,DOWDNBu9DkU,toaster,sunscreen,binoculars
939,hIxAIq62EHc,academic_gown,jersey,mortarboard
940,326aoFqJ2Vg,cinema,theater_curtain,stage
941,ZbKPrL5R0lU,street_sign,menu,brass
942,-qiA7Sue_5g,ballplayer,scoreboard,punching_bag
943,Xi74gPrn24Y,street_sign,wall_clock,traffic_light
944,Pj-h6MEgE7I,oscilloscope,jellyfish,matchstick
945,qf2PBzH3_x0,scoreboard,shield,racket
946,0CTp1a-aCUM,poncho,sarong,marimba
947,rJmQKK50vpg,jean,stage,torch
948,Dg8oVR4k5Dk,disk_brake,mountain_bike,bow
949,Y_QvaKhYio4,sweatshirt,jersey,microphone
950,034-BTvvHSQ,stage,harp,theater_curtain
951,eMTZvA8iFgI,patio,carton,broom
952,6J6tKmCwT-Q,abaya,oboe,tripod
953,s3q3Kw76vBY,window_shade,cleaver,groom
954,iXrMiU0W5q8,plow,chain_saw,harvester
955,hh9xT9d6SJU,football_helmet,jersey,shield
956,XqPpp9hqGT4,cuirass,breastplate,cowboy_boot
957,wtqIPqHeF0s,trench_coat,sweatshirt,gown
958,qUUloBe5vEo,mortarboard,umbrella,stage
959,XoHKZWhoD3k,brass,breastplate,barbershop
960,hMUrj3haZPU,wig,cocktail_shaker,jersey
961,FeZ5ruaMSeA,parachute,ski,shower_cap
962,_-bt415WaW4,scoreboard,vending_machine,electric_guitar
963,ioAQj2Y4qu4,crutch,jackfruit,swab
964,y2ZcJVOuzT4,carousel,torch,basketball
965,a3e8ln3u0vY,brassiere,maillot,bikini
966,b8IEbW7OatU,street_sign,brass,freight_car
967,EwoVzz_nFJI,pay-phone,slot,refrigerator
968,KLvLJckIxmA,fountain,restaurant,carousel
969,hZPLgaiIJiU,jersey,ballplayer,sweatshirt
970,HaEejO0PmdQ,screen,monitor,home_theater
971,FwPt-ti1oF8,butcher_shop,cleaver,American_lobster
972,mf5yxkMseDQ,tractor,snowplow,lumbermill
973,jBGYh_IoWJk,scoreboard,ballplayer,jersey
974,uUahIdW-eag,parachute,balloon,fountain
975,ckyWlU45Cww,racket,ping-pong_ball,basketball
976,nCI9cUjB8f0,tench,goldfish,barracouta
977,QsmgZYdZcIE,abaya,barbershop,cloak
978,1PdShGJ6hqM,abaya,cleaver,jersey
979,5bsBjXZx6SI,wardrobe,shower_curtain,iron
980,rVcn_mlGqgw,jersey,theater_curtain,cloak
981,BMS_w3FlHrk,suit,Windsor_tie,wig
982,0J7cmh3MLp4,racer,sports_car,go-kart
983,28UjqNf0w8g,toyshop,confectionery,bookshop
984,mmBl8Iz8OkE,totem_pole,mask,breastplate
985,eacLgrqRdyk,nail,screw,switch
986,Ds8S6ZkE1W0,spindle,pinwheel,sea_slug
987,_e0UM937P48,stage,parachute,umbrella
988,UF7OLFMYJ5w,street_sign,scoreboard,
